run_time route_length status explorated_area unexplorated_area
125 2498 success 598 0
131 2614 success 600 0
129 2576 success 599 0
125 2499 success 603 0
125 2498 success 602 0
125 2495 success 602 0
118 2354 success 600 0
138 2759 success 601 0
127 2537 success 597 0
119 2374 success 601 0
123 2457 success 603 0
163 3255 success 606 0
124 2476 success 598 0
137 2737 success 605 0
128 2552 success 601 0
133 2657 success 605 0
126 2514 success 600 0
119 2378 success 602 0
116 2317 success 597 0
117 2336 success 604 0
129 2576 success 601 0
131 2617 success 597 0
156 3115 success 605 0
122 2436 success 600 0
130 2595 success 601 0
134 2676 success 599 0
124 2476 success 599 0
129 2576 success 601 0
125 2497 success 599 0
115 2294 success 600 0
125 2498 success 604 0
133 2656 success 599 0
121 2418 success 604 0
129 2576 success 598 0
135 2693 success 603 0
125 2496 success 601 0
155 3094 success 605 0
121 2417 success 601 0
124 2478 success 602 0
121 2413 success 598 0
131 2617 success 601 0
120 2398 success 598 0
120 2396 success 599 0
126 2517 success 598 0
132 2636 success 600 0
128 2553 success 603 0
123 2456 success 604 0
123 2456 success 599 0
125 2499 success 599 0
140 2797 success 601 0
Success statistics information
MEAN
run_time              128.00
route_length         2556.10
explorated_area       600.86
unexplorated_area       0.00
dtype: float64
STANDARD
run_time               9.540462
route_length         190.572526
explorated_area        2.407556
unexplorated_area      0.000000
dtype: float64
Block statistics information
MEAN
run_time            NaN
route_length        NaN
explorated_area     NaN
unexplorated_area   NaN
dtype: float64
STANDARD
run_time            NaN
route_length        NaN
explorated_area     NaN
unexplorated_area   NaN
dtype: float64
Total run 50 rounds
Success 50 rounds 100.0%
Fail 0 rounds 0.0%
