run_time route_length status explorated_area unexplorated_area
153 2291 success 760 0
174 2608 success 762 0
134 2007 success 760 0
181 2712 success 761 0
145 2174 success 760 0
162 2425 success 765 0
171 2563 success 763 0
153 2292 success 761 0
141 2110 success 757 0
144 2158 success 760 0
161 2408 success 762 0
174 2607 success 760 0
149 2231 success 758 0
149 2232 success 758 0
138 2067 success 760 0
163 2440 success 761 0
163 2444 success 762 0
159 2382 success 759 0
179 2683 success 760 0
141 2113 success 760 0
155 2321 success 759 0
153 2292 success 760 0
161 2412 success 760 0
168 2516 success 762 0
160 2397 success 762 0
161 2415 success 763 0
176 2639 success 764 0
156 2338 success 761 0
157 2352 success 763 0
158 2365 success 757 0
154 2306 success 761 0
160 2398 success 760 0
171 2561 success 760 0
161 2412 success 763 0
164 2458 success 759 0
159 2382 success 763 0
159 2383 success 761 0
160 2398 success 758 0
169 2534 success 761 0
156 2337 success 761 0
175 2622 success 761 0
148 2219 success 760 0
170 2547 success 762 0
162 2427 success 763 0
197 2953 success 762 0
173 2593 success 761 0
152 2277 success 760 0
168 2516 success 762 0
151 2259 success 759 0
169 2531 success 761 0
Success statistics information
MEAN
run_time              160.34
route_length         2402.14
explorated_area       760.76
unexplorated_area       0.00
dtype: float64
STANDARD
run_time              11.982317
route_length         179.927651
explorated_area        1.709040
unexplorated_area      0.000000
dtype: float64
Block statistics information
MEAN
run_time            NaN
route_length        NaN
explorated_area     NaN
unexplorated_area   NaN
dtype: float64
STANDARD
run_time            NaN
route_length        NaN
explorated_area     NaN
unexplorated_area   NaN
dtype: float64
Total run 50 rounds
Success 50 rounds 100.0%
Fail 0 rounds 0.0%
