run_time route_length status explorated_area unexplorated_area
74 1312 success 756 0
107 1834 success 761 0
85 1284 success 759 0
68 1172 success 756 0
77 1269 success 758 0
80 1100 success 758 0
98 1478 success 760 0
84 1573 success 763 0
73 1199 success 755 0
62 1109 success 757 0
105 1899 success 765 0
64 1098 success 756 0
116 2087 success 766 0
73 1062 success 756 0
83 1460 success 764 0
105 1898 success 764 0
161 1856 block 767 1
85 1473 success 762 0
63 1069 success 759 0
166 1392 block 768 4
89 1443 success 758 0
101 1769 success 762 0
70 1173 success 756 0
72 934 success 757 0
71 1082 success 756 0
73 1160 success 759 0
115 1585 success 758 0
122 2123 success 762 0
82 1206 success 762 0
62 966 success 757 0
74 1217 success 756 0
96 1508 success 761 0
64 1094 success 757 0
75 1259 success 757 0
87 1542 success 761 0
67 1109 success 757 0
82 1323 success 755 0
87 1370 success 759 0
76 1248 success 756 0
105 1877 success 767 0
85 1538 success 757 0
79 1223 success 757 0
109 1959 success 767 0
105 1912 success 763 0
89 1399 success 757 0
70 1186 success 758 0
81 1343 success 755 0
135 2253 success 763 0
81 1423 success 758 0
70 1182 success 755 0
Success statistics information
MEAN
run_time               84.916667
route_length         1412.125000
explorated_area       759.125000
unexplorated_area       0.000000
dtype: float64
STANDARD
run_time              17.312931
route_length         330.528244
explorated_area        3.380954
unexplorated_area      0.000000
dtype: float64
Block statistics information
MEAN
run_time              163.5
route_length         1624.0
explorated_area       767.5
unexplorated_area       2.5
dtype: float64
STANDARD
run_time               3.535534
route_length         328.097546
explorated_area        0.707107
unexplorated_area      2.121320
dtype: float64
Total run 50 rounds
Success 48 rounds 96.0%
Fail 2 rounds 4.0%
